RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
4854,Garner,North Carolina,542,140300,1.54E+05,155300,1.60E+05,1.64E+05,159900,155500,150600,149200,149300,143700,156300,1.57E+05,159300,149800,151400,146100,1.46E+05,140600,148900,151100,161400,159200,159600,150600,150700,153800,159800,160700,161700,1.57E+05,155900,152100,148900,164100,154600,158500,139300,145500,143100,140200,152500,150700,163700,148400,149700,148100,161300,171100,166100,155300,146100,143100,1.51E+05,149100,153600,148300,166400,162100,163100,150800,152800,150800,149700,150500,155800,154900,163500,165200,1.61E+05,156500,151700,153400,153700,151400,157100,1.53E+05,150700,148500,161500,164200,162600,1.51E+05,152700,153500,146600,1.50E+05,1.50E+05,160900,158900,155700,1.49E+05,149200,162500,161600,159900,165700,173900,177200,1.63E+05,159500,160200,172400,173400,171800,166900,175400,176300,179500,189400,196500,200700,198100,210300,210300,203300,194400,192300,196600,
54450,Smyrna,Tennessee,543,136100,138700,1.42E+05,140600,139700,133400,130400,124500,127100,124200,134500,133600,1.33E+05,121900,126100,127800,133700,135700,142300,140600,134900,129700,129600,128300,129800,131400,134300,129200,119900,1.21E+05,1.24E+05,131100,128600,126700,126300,120900,120900,1.16E+05,119100,118100,116400,112600,111400,121600,125600,130200,118900,118300,1.13E+05,121300,1.27E+05,1.31E+05,131100,125700,126100,123800,126300,128600,132600,129500,1.25E+05,126900,1.31E+05,132400,1.28E+05,126800,130600,129600,130400,128100,133100,1.35E+05,136400,135600,135800,138400,142400,1.44E+05,144700,145900,147800,150900,146900,147400,148200,153100,153100,1.55E+05,154100,161200,159600,162500,158700,158500,161700,166700,175700,174200,1.75E+05,1.74E+05,180800,177800,1.81E+05,184200,193800,201600,197900,197500,195100,205300,208700,213400,214100,212500,211800,210900,2.20E+05,211100,210500,195600
46465,Mc Lean,Virginia,544,600200,641100,636900,681700,694900,7.42E+05,717500,7.21E+05,670900,643900,625600,6.26E+05,676100,654500,665500,645500,685100,718700,721600,663900,623800,676900,771600,758500,703800,621800,635200,669100,729700,744800,6.88E+05,649600,630800,6.77E+05,712500,718700,731100,770800,794200,7.91E+05,722100,740500,733500,730800,686700,660300,719500,754700,767600,748100,706600,728600,720900,792700,818600,778600,745300,721700,776300,657600,680900,684900,825100,836100,8.50E+05,857700,841900,820100,811200,809100,784200,742300,742400,777600,837100,8.42E+05,838200,843400,836400,850200,840800,856700,886400,881300,864100,788300,793300,790500,833500,813400,848400,833200,845200,821400,833700,834300,844500,8.39E+05,831100,858700,8.39E+05,843700,8.05E+05,834700,840500,836800,899600,891300,905500,851400,853900,832800,811500,838200,835500,878800,858300,898600,894400,
12426,Lombard,Illinois,545,247700,254600,254300,251400,248900,249300,246200,253200,243200,238100,2.30E+05,228900,2.26E+05,222200,218800,214600,209700,218100,215700,214200,198800,199500,196300,199700,209800,214600,221200,214400,2.09E+05,202300,194300,193300,193800,198700,192400,187100,1.91E+05,194300,195200,184700,162600,170100,162600,176900,159100,159800,193500,199600,198800,1.57E+05,167200,161800,168100,148400,149800,1.58E+05,171600,180500,170900,179600,1.74E+05,174800,163800,176700,190500,189500,189900,190700,197800,204600,207900,205900,204700,207300,209900,200100,194800,197600,201100,201100,199300,201700,210700,218100,216500,210500,208500,2.10E+05,212500,210500,213100,208300,212700,208800,211500,207900,214900,219200,213500,217900,214100,225600,222900,235100,232800,236200,229300,229900,226500,233400,240500,241100,235200,230500,2.34E+05,231200,236400,237200,234300,204100
30993,Columbia,Tennessee,546,105900,109200,108800,113800,1.13E+05,113700,112900,107200,110600,103800,111500,103300,99400,91500,94500,103300,107900,109700,111500,106500,105600,106900,116600,120100,112800,105500,103500,110200,101500,103800,92800,106800,98300,101500,96200,94600,88300,8.30E+04,83300,95700,97800,99200,92200,91900,97100,104900,105300,102500,96100,93700,89800,95200,95600,9.40E+04,90300,93500,112100,116300,126100,118100,106300,104800,99900,115200,110800,119900,117400,117900,116600,115400,108100,105900,1.00E+05,114500,115200,127500,124100,122100,120100,124800,131200,130300,123900,124600,129900,129300,129100,125800,1.35E+05,1.33E+05,1.34E+05,129200,126500,128900,128100,134700,131200,131300,132800,134200,137800,140300,148800,150900,152500,157600,164600,163400,148400,149800,149600,165600,164500,168200,164900,164800,171100,1.78E+05,1.78E+05,172800
24420,Downers Grove,Illinois,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264800,269400,287600,274600,247600,201900,205900,208100,260500,244800,241800,237900,263500,244200,224800,209800,241600,254900,259300,253700,257900,259900,2.67E+05,260300,235800,242700,246100,266400,252200,254800,258500,252500,242500,240300,260300,264100,267100,2.73E+05,286100,2.81E+05,266900,289500,302100,319600,292900,287600,272100,279200,286800,2.88E+05,289600,292400,273300,260900,248500,278600,301100,303200,302300,295600,290500,283800,265900,285900,296600,298300,277900,270600,280900,292400,293200,291900,289400,294300,298700,288400,295300,297200,308300,307400,302300,312400,317500,313400,3.13E+05,306800,296600,306400,309400,349700
21195,Wellington,Florida,548,365200,335700,322300,321600,323600,314600,3.18E+05,312900,297700,289500,270100,267200,255400,269700,257600,242900,245700,270100,282800,266100,2.48E+05,256900,250600,259900,264200,274100,269100,252300,243500,242100,247500,263800,255600,248500,227800,2.35E+05,251400,258900,253500,237900,229100,225700,225200,228400,231700,225500,218700,217700,2.07E+05,231900,234700,249800,240900,237200,229500,2.28E+05,229900,245800,251900,263200,2.81E+05,283400,2.90E+05,272500,272200,2.70E+05,273500,286100,295700,3.02E+05,303100,323400,324700,320800,289300,296600,302500,310900,312600,311900,313100,314400,302800,312800,317500,3.42E+05,340400,338800,330800,332300,329300,330200,322900,325700,328100,331900,329200,328600,334300,336500,347200,352500,3.56E+05,346600,350500,345900,338700,347500,355800,366300,3.39E+05,338800,348200,361100,,,,,,
28485,Highland,California,549,,,,,,,,,,,,,,,,,110100,120100,115700,123800,108500,115300,1.24E+05,132500,143600,134100,1.46E+05,1.44E+05,154400,153300,148700,163600,163300,155500,134900,149700,163200,162600,148300,148800,146200,153600,153900,164200,159800,150600,150600,146600,160500,148900,153100,1.53E+05,167200,177100,166300,168800,172800,199900,2.00E+05,195500,195600,195200,205100,200200,206200,209400,205600,220100,222600,230300,229700,235800,236800,228300,214900,212500,222400,244900,256500,252300,235400,225800,223100,228300,229800,241400,249600,255700,243800,235700,245300,245800,256500,251600,275300,277100,279200,279900,283500,292100,295900,290700,284300,2.80E+05,290300,308100,302300,300600,285600,291100,289500,307400,325100,354100,336200,351200,329400,325400,306600,308300
7794,Wauwatosa,Wisconsin,550,238300,242100,228100,211100,208700,2.02E+05,205100,204700,208800,199500,197900,197400,2.03E+05,193100,191400,187600,198100,1.93E+05,200400,198900,196900,192300,184500,186600,186500,189600,197600,194600,1.96E+05,190600,1.86E+05,185600,177200,192400,198700,211100,202800,201900,193200,1.96E+05,194100,195600,188700,1.80E+05,1.80E+05,189100,181100,1.92E+05,183200,1.88E+05,175700,175300,187400,197300,201100,198600,188900,185100,174500,180800,192400,207200,207200,205300,206500,206400,208800,204600,207700,204900,213900,214900,210900,198100,196400,1.98E+05,206500,208900,208700,209800,205900,215700,206600,203800,2.05E+05,220900,227900,222500,214800,215800,217400,222400,217300,204400,203400,218600,226600,227100,213800,218600,221100,217700,213700,210500,216300,213500,208100,217900,227300,232700,234600,233200,240600,231400,235600,230100,231100,223900,219900,211500
15796,Methuen,Massachusetts,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203400,196900,198500,197800,194200,203500,195900,216300,219600,230900,259100,244900,245800,203500,207800,200800,221400,224400,2.28E+05,224500,234900,236300,239100,234500,237400,238800,228600,231800,234400,253400,251900,259600,254700,256400,246800,248900,252200,2.56E+05,2.57E+05,248600,248300,241900,250500,252700,252600,264800,271200,280300,271500,269400,273700,275100,269200,272100,277300,288500,2.91E+05,2.94E+05,296900,3.00E+05,300700,292700,294700,293800,270600,269400,273200,314900,324300,330400,328600,316300,312500,309300,313400,
38134,Danville,California,552,9.34E+05,872300,897600,882800,895300,866100,863800,874400,853600,855100,825400,836900,792800,758500,731300,747300,775700,796800,825900,820500,842300,819500,810700,786100,784500,8.08E+05,822800,815500,810700,781700,802400,779700,783600,760100,7.74E+05,784400,773700,748900,748800,774300,789600,765400,757200,748500,771800,759100,771800,740200,720700,7.07E+05,737800,781900,798400,795800,780600,778300,752800,745300,781400,811900,855700,849500,869600,877500,885900,894700,899500,892300,921200,936700,945200,948300,952900,979200,1001100,1005700,1001400,984800,988300,1016400,1008300,997500,984300,1012500,1023400,1034200,1018600,1021600,1.05E+06,1080200,1087600,1094800,1.10E+06,1110700,1147200,1142900,1139200,1113600,1121400,1133800,1129900,1123900,1130500,1117600,1.11E+06,1119700,1129300,1141300,1.16E+06,1169700,1195400,1214400,1.22E+06,1212200,1199900,1190900,1.22E+06,1.22E+06,1233800,1263400
21995,Lakewood,Ohio,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89100,89900,89800,95500,92400,94700,91300,98400,97400,94200,103800,1.08E+05,122600,1.11E+05,109400,103500,108300,127200,126700,129200,115500,119100,119900,121300,124200,130500,136300,127200,123900,118400,125900,119300,125400,124200,128400,122300,124400,124800,122500,123700,127100,137300,126400,126200,124700,143700,147100,151300,142500,143300,145200,150100,150300,150600,140300,132600,132700,143400,158500,156100,161900,164200,167400,1.71E+05,165800,
395756,Old Bridge,New Jersey,554,345700,349400,350600,351300,348200,355300,345700,364300,3.57E+05,348300,3.23E+05,313100,337800,335700,337300,3.04E+05,286500,279600,287700,305100,312400,311100,305100,296900,300800,304500,318700,314800,307500,292500,279300,285500,298800,320300,319500,304500,288400,286600,281700,289500,279600,290200,281700,288200,281300,298200,296600,296300,316900,294400,294100,255300,280100,279500,287900,289800,294500,295700,288300,276100,265100,252300,247900,236100,246600,273900,297600,3.00E+05,284400,304900,304800,3.36E+05,317700,327300,310700,288100,289100,282800,311600,313300,3.10E+05,308400,307200,305400,302900,307800,316700,324800,319600,3.21E+05,316700,3.15E+05,326900,328300,335400,328800,333700,330600,298700,291700,279200,309100,307600,323300,323500,329700,326900,319700,317900,288200,284800,287600,313900,328300,322300,335500,334500,344300,3.21E+05,
25534,Lebanon,Tennessee,555,150500,150200,1.44E+05,139200,144200,140100,148800,1.47E+05,1.58E+05,148300,145500,1.39E+05,141400,143200,137500,139100,136700,141200,138800,140700,137700,136100,149800,154700,155400,142400,1.37E+05,147800,143500,1.46E+05,139100,136100,139900,130600,138800,140700,150700,156600,143800,137100,128700,1.35E+05,143300,144800,140900,131700,129300,127300,132500,137300,141900,142900,140600,142700,145600,151800,150600,145400,133600,142600,1.45E+05,153100,150900,156200,167700,1.65E+05,158300,154900,1.55E+05,157200,148200,151400,153300,152900,148800,154400,156700,164600,161900,166300,167200,171900,175100,169300,171400,173100,185100,181700,181900,177900,184900,183200,182500,1.77E+05,179200,178500,185200,1.95E+05,195300,192200,187800,192200,202800,2.06E+05,2.14E+05,2.21E+05,234800,245100,246500,244300,233700,235500,237400,236700,234700,232100,245200,240500,231200,227300
15471,East Brunswick,New Jersey,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297600,316200,279300,293900,2.63E+05,268200,266900,296200,271500,273800,260400,316200,319900,329100,292900,275700,240600,240500,243500,260400,264800,296200,295400,286500,253600,2.64E+05,274700,290500,293700,294300,309300,300700,295800,296500,319200,331300,322500,310400,295500,3.00E+05,260200,269200,277300,318700,323300,310600,289100,279300,289600,302400,322900,317200,334600,303400,305600,305800,309800,297100,291500,304700,328500,326900,317500,314300,298100,311900,297100,3.07E+05,284300,269800,285200,331600,361400,371200,349200,337200,297300,311800,3.16E+05,
5465,La Mirada,California,557,432200,429600,411600,405500,405400,404700,411200,395400,376700,359100,357700,373200,374700,370800,359600,350200,356600,361200,364600,3.61E+05,373700,381600,394400,379700,389200,382600,390700,367600,364900,3.54E+05,363600,357600,358500,359200,362700,371300,359700,358200,345600,341800,340700,335500,3.47E+05,347200,356500,351900,3.44E+05,342500,339400,341500,338500,339100,339700,339200,3.57E+05,363200,376500,373200,386100,391700,396900,392500,394900,397600,410100,416200,420300,424100,428400,433200,431300,440700,4.44E+05,450500,442700,440700,439300,440200,439300,442100,444500,447800,449200,4.53E+05,456700,458800,462900,472400,475500,477700,489800,494400,4.94E+05,488800,503800,498700,488700,459400,475500,484900,523900,526400,537300,522100,527900,523100,533900,529700,537700,536200,546400,539400,541200,542900,559700,557200,553900,551800,554700,573800
16785,Apex,North Carolina,558,251600,245400,236800,233400,2.31E+05,225400,223600,228700,241200,243700,248700,232300,237300,229500,231900,218500,222900,2.21E+05,224800,228800,225700,229700,2.50E+05,2.47E+05,243400,2.17E+05,2.32E+05,245400,255400,2.44E+05,216400,209400,208600,220500,2.36E+05,237700,241100,227900,2.31E+05,237500,237400,246300,2.44E+05,231700,222100,224300,236800,2.44E+05,2.36E+05,232500,236500,239700,241900,232700,229300,240900,250500,254200,241500,230100,233300,237500,2.52E+05,251300,248100,252200,253700,268100,2.58E+05,266300,254900,268500,264600,2.66E+05,261400,261800,268700,267100,2.68E+05,269200,272900,265600,260900,263900,277800,290900,280200,279700,271700,278700,279100,277700,287400,289500,303900,296600,292200,279200,283200,290800,298400,300300,303500,297800,299100,295700,306300,304600,310800,316500,320400,322500,3.13E+05,317100,313300,324300,324400,332800,330600,
3869,Buckeye,Arizona,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93400,95800,94500,89600,85100,84300,88600,85600,83400,78300,77900,7.90E+04,82600,85600,85200,82900,85200,8.90E+04,98500,100800,103100,101800,108500,112700,115300,114500,118500,136700,135700,137200,124200,128200,126900,128900,133200,141300,144200,152800,169600,1.71E+05,163900,1.46E+05,147300,150600,150300,151100,149800,149400,148700,150500,152200,149200,1.49E+05,149800,154300,153700,155200,155900,156500,156900,158700,1.61E+05,161700,162800,165100,174500,177100,179600,175700,177400,193300,197200,198600,184800,184600,196500,199300,198700,190600,194100,199800,204200,209700,210900,212300,214100,217500,216500,2.11E+05,209300,215900,220800
6892,Saint Louis Park,Minnesota,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246500,221100,230800,229700,252200,247200,239700,239100,234900,239500,233500,234900,241500,243100,242900,232600,231500,239400,249600,250900,251500,240800,245300,246800,247300,249800,245100,251800,2.51E+05,2.61E+05,2.61E+05,2.76E+05,273600,272700,253700,246500,254400,260700,
20245,Roseville,Michigan,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25500,26900,28800,29600,28500,26100,27300,27100,2.60E+04,28100,30400,32100,30400,3.20E+04,3.30E+04,31900,31100,29900,31400,31900,35600,37500,39800,40600,40700,40700,41500,42400,42900,43900,45800,47100,45900,46600,46900,51200,52300,53500,51900,52300,54900,56400,5.60E+04,58700,59400,62800,56500,55500,55200,61300,63300,58400,58800,58200,72500,65600,67900,56300,63300,62300,66200,74100,7.60E+04,78500,70800,63500,6.40E+04,67300,75600,78700,7.70E+04,80700,82600,87300,87100,81200,77700,75500,80900,80600,
46500,Menifee,California,562,261400,243100,231200,224400,221600,218100,213200,206200,199400,1.95E+05,194400,189800,180600,168500,162900,159700,161200,157400,159500,159200,164800,169900,179400,181200,179100,1.72E+05,173900,1.71E+05,171800,169800,1.74E+05,172800,172400,1.75E+05,185100,184700,180900,170500,166700,163700,168800,173900,180200,174400,176300,172600,177600,1.72E+05,172300,1.68E+05,169500,165600,167600,171400,174800,1.76E+05,175800,181300,184600,190500,193300,194500,200500,212200,221200,229300,234800,244300,254800,2.66E+05,272900,264600,253800,248500,251500,255400,257300,260300,2.61E+05,263700,266100,268800,273100,274900,277500,281800,281900,281300,279200,278200,283800,278100,284600,2.86E+05,297300,300300,299900,299500,301400,303900,307500,308800,308300,309500,311200,312500,321500,326100,3.31E+05,326400,330900,336400,342400,343300,348100,3.42E+05,340600,338400,355500,360200
24117,Cleveland Heights,Ohio,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81200,83600,83300,82500,85800,87100,92600,9.30E+04,9.40E+04,90900,95100,98900,105900,114200,118500,122800,114100,112900,104400,101300,91500,95200,93600,109100,111600,119600,125800,110500,
30785,Castro Valley,California,564,551900,552900,523900,500700,496700,493400,496900,491800,4.75E+05,475200,471600,473900,456100,448600,450600,4.45E+05,4.34E+05,422400,4.33E+05,4.59E+05,449700,461800,452700,469700,456800,436500,431500,441700,453200,457900,453600,4.55E+05,444500,440900,439500,426800,421300,406100,429400,405700,402200,386200,408600,418300,432300,430700,436200,421400,403300,403500,409700,429700,446200,455400,455800,4.62E+05,477300,480200,474400,489200,521200,544300,539500,538200,543500,557300,562200,565900,562700,5.72E+05,558500,553900,548500,567700,587700,604700,606200,622400,611300,605800,599100,596800,610900,621900,631900,628500,632100,643600,655200,646800,657300,662700,671400,678100,690300,692300,701100,685900,683600,670600,6.64E+05,660600,673900,692900,708300,764700,780400,816400,767700,772100,748900,756400,747300,749700,754400,774300,805600,820600,835500,
37086,Aliso Viejo,California,565,468400,468500,454400,452900,429100,421900,410600,413500,398500,408100,409600,416800,3.88E+05,380800,372600,383500,3.78E+05,386400,381500,396300,393200,4.09E+05,412100,403100,3.89E+05,396200,408500,4.10E+05,389300,385500,393300,388500,389500,383700,396900,389500,3.88E+05,392200,3.91E+05,365100,348100,345800,362300,371600,369400,364600,364900,353800,347400,333500,346300,351200,356300,359600,371200,378600,396400,404900,402900,414400,4.29E+05,449100,427300,417700,416100,439100,456600,466800,4.80E+05,477200,465900,451200,459400,482700,502600,5.01E+05,488900,4.86E+05,485200,500200,481700,488500,491200,498300,489300,478100,488700,5.11E+05,523900,528600,516800,499900,503900,513800,543700,550400,550200,529800,523800,526200,538500,523500,526300,521100,535500,530400,534100,5.34E+05,529500,528700,546100,564300,570400,556300,,,,,,
29143,Lincoln,California,566,343700,335600,328400,321100,321900,309800,307300,291900,295600,287100,289600,286200,278900,276800,264500,263300,261300,265600,267800,269400,2.72E+05,2.71E+05,271700,2.84E+05,289300,284100,260500,257300,257600,257200,250400,252100,254900,256200,242800,239700,236800,2.40E+05,236400,237600,239500,2.33E+05,235300,226400,234700,236600,248100,251600,251200,251900,254300,256900,255300,258700,263300,268300,277200,279500,296400,292100,304300,310400,324800,338700,336200,337900,329700,331300,333400,332600,335200,336700,341800,342200,344500,341900,339400,339700,3.40E+05,337500,336500,340700,358900,360300,360100,351100,350100,354900,357500,363100,362800,362800,373600,375300,397500,391500,393400,376300,378500,381200,386800,3.89E+05,3.86E+05,389900,395500,395800,396800,396700,414700,421300,427800,424900,421500,418500,418200,421700,432600,4.31E+05,429700,428700
